uri,title,skill_type,reuse_level,occupation_count
http://data.europa.eu/esco/skill/fa4ffcfa-c03a-4f23-b49e-dab0b406cda1,textile finishing technology,http://data.europa.eu/esco/skill-type/knowledge,essential,1
http://data.europa.eu/esco/skill/350d5fc0-67d4-4b75-8d28-85b325cf23fd,manufacture man-made fibres,http://data.europa.eu/esco/skill-type/skill,optional,1
http://data.europa.eu/esco/skill/2aeeacd6-eb3d-4ace-a6f3-ef3e5fdb7978,manufacture nonwoven staple products,http://data.europa.eu/esco/skill-type/skill,optional,1
http://data.europa.eu/esco/skill/30c6b17a-b6d7-4e67-bd16-5ce87947f9f3,dyeing technology,http://data.europa.eu/esco/skill-type/knowledge,optional,1
http://data.europa.eu/esco/skill/fdfb348c-6aaf-4815-8f50-2f665287c422,challenging issues in the textile industry,http://data.europa.eu/esco/skill-type/knowledge,optional,1
http://data.europa.eu/esco/skill/8eebf05f-4495-4fd5-b1f0-cb85750295be,maintain hydraulic systems,http://data.europa.eu/esco/skill-type/skill,optional,1
http://data.europa.eu/esco/skill/62879c0f-03aa-478b-ba35-c0180f86b083,use textile finishing machine technologies,http://data.europa.eu/esco/skill-type/skill,optional,1
http://data.europa.eu/esco/skill/753b1781-ea44-4eea-b84a-f8a76fbd6c4d,install hydraulic systems,http://data.europa.eu/esco/skill-type/skill,optional,1
http://data.europa.eu/esco/skill/6050ffaa-88b8-45d5-99c7-3fa882ea596a,manufacture woven fabrics,http://data.europa.eu/esco/skill-type/skill,optional,1
http://data.europa.eu/esco/skill/4821dd3e-d9ec-43e7-8f22-a70ac5a6dcd8,nonwoven machine technology,http://data.europa.eu/esco/skill-type/knowledge,optional,1
http://data.europa.eu/esco/skill/82da5835-1759-4eeb-9d58-a834ee80384e,install pneumatic systems,http://data.europa.eu/esco/skill-type/skill,optional,1
http://data.europa.eu/esco/skill/910becaf-d07b-455a-a363-0bf9430afb51,clean equipment,http://data.europa.eu/esco/skill-type/skill,optional,1
http://data.europa.eu/esco/skill/210827e3-3129-45a2-8683-70399f3f561f,order supplies,http://data.europa.eu/esco/skill-type/skill,optional,1
http://data.europa.eu/esco/skill/afbc401c-cad8-43b6-8d61-775d2c7b58d5,prepare compliance documents,http://data.europa.eu/esco/skill-type/skill,optional,1
http://data.europa.eu/esco/skill/13d1b916-0ee9-4ee1-b762-56a9feade16c,health and safety in the textile industry,http://data.europa.eu/esco/skill-type/knowledge,optional,1
http://data.europa.eu/esco/skill/81665015-4963-472c-9b5a-f2cf13ae9de0,power plant instrumentation,http://data.europa.eu/esco/skill-type/knowledge,optional,1
http://data.europa.eu/esco/skill/11f364dd-0814-4398-b00e-10d1be8b27af,design transportation systems,http://data.europa.eu/esco/skill-type/skill,essential,1
http://data.europa.eu/esco/skill/ec410a76-f890-4012-8863-b82f2c75527c,transportation engineering,http://data.europa.eu/esco/skill-type/knowledge,essential,1
http://data.europa.eu/esco/skill/8b46636e-e201-4086-a8d5-049b65eaf40e,advise on use of land,http://data.europa.eu/esco/skill-type/skill,essential,1
http://data.europa.eu/esco/skill/73de691d-d112-444b-a99f-606888fa9414,transportation methods,http://data.europa.eu/esco/skill-type/knowledge,essential,1
http://data.europa.eu/esco/skill/97902800-f9e0-4a73-8826-6cc42f874a18,green logistics,http://data.europa.eu/esco/skill-type/knowledge,optional,1
http://data.europa.eu/esco/skill/4d6a1837-93df-4a81-b424-74e1a8ed2f03,multimodal transport logistics,http://data.europa.eu/esco/skill-type/knowledge,optional,1
http://data.europa.eu/esco/skill/95f4631e-fcde-467f-8277-01e824b40a06,analyse road traffic patterns,http://data.europa.eu/esco/skill-type/skill,optional,1
http://data.europa.eu/esco/skill/969caeb0-cfc5-42aa-9c44-0ca3c09305fe,study traffic flow,http://data.europa.eu/esco/skill-type/skill,optional,1
http://data.europa.eu/esco/skill/d89f5cee-649a-44bd-9aa9-8e74bbdbd50d,monitor contractor performance,http://data.europa.eu/esco/skill-type/skill,optional,1
http://data.europa.eu/esco/skill/82394321-7f35-4a29-b2fa-4a58f66258f5,simulate transport problems,http://data.europa.eu/esco/skill-type/skill,optional,1
http://data.europa.eu/esco/skill/f672b7a0-698e-45f1-a102-51adeaf89200,develop efficiency plans for logistics operations,http://data.europa.eu/esco/skill-type/skill,optional,1
http://data.europa.eu/esco/skill/99095ca0-1218-462d-9e95-79e334ba8b63,analyse transport studies,http://data.europa.eu/esco/skill-type/skill,optional,1
http://data.europa.eu/esco/skill/6f993130-082b-4732-b62f-52cdf2096ad9,use methods of logistical data analysis,http://data.europa.eu/esco/skill-type/skill,optional,1
http://data.europa.eu/esco/skill/53e5fa5a-b619-42d9-9993-b005e4291a7a,check durability of materials,http://data.europa.eu/esco/skill-type/skill,essential,1
http://data.europa.eu/esco/skill/82b6b024-6369-4d84-ba68-c665b9df53f8,check strength of materials,http://data.europa.eu/esco/skill-type/skill,essential,1
http://data.europa.eu/esco/skill/1aba7c4a-4e13-4fa1-905b-7ed26952fbd5,check stability of materials,http://data.europa.eu/esco/skill-type/skill,essential,1
http://data.europa.eu/esco/skill/cc1ee268-8928-4344-86a1-592de0e983df,conduct experiments on animals,http://data.europa.eu/esco/skill-type/skill,optional,1
http://data.europa.eu/esco/skill/cbd9cd0f-6c22-4bbc-8af2-dc9c7f5efcb5,write manuals,http://data.europa.eu/esco/skill-type/skill,optional,1
http://data.europa.eu/esco/skill/f3baae75-145e-40dd-b5ff-b8fe40c5fcbd,nuclear physics,http://data.europa.eu/esco/skill-type/knowledge,essential,1
http://data.europa.eu/esco/skill/f46220aa-ad70-4c18-99dc-cb978f2850d2,calculate exposure to radiation,http://data.europa.eu/esco/skill-type/skill,essential,1
http://data.europa.eu/esco/skill/023faef3-0633-436d-8b91-389c45c1421c,contamination exposure regulations,http://data.europa.eu/esco/skill-type/knowledge,essential,1
http://data.europa.eu/esco/skill/78ebd783-feaa-466a-85ac-9cc44779c202,design power plant systems,http://data.europa.eu/esco/skill-type/skill,optional,1
http://data.europa.eu/esco/skill/b1f71b18-4ccb-4334-bdd7-32b60c2aa272,install machinery,http://data.europa.eu/esco/skill-type/skill,optional,1
http://data.europa.eu/esco/skill/2624158e-4a53-4667-8921-96ee7aaea7b3,consult with technical staff,http://data.europa.eu/esco/skill-type/skill,optional,1
http://data.europa.eu/esco/skill/c475b9cd-148b-4854-b13e-1e1a86231943,consult with design team,http://data.europa.eu/esco/skill-type/skill,optional,1
http://data.europa.eu/esco/skill/783ab646-4ccd-4058-a512-152ba6c00582,stealth technology,http://data.europa.eu/esco/skill-type/knowledge,optional,1
http://data.europa.eu/esco/skill/d58ac822-ebcb-4932-935b-54ea816d4e32,plan test flights,http://data.europa.eu/esco/skill-type/skill,optional,1
http://data.europa.eu/esco/skill/6cb9c23b-e3bc-4917-b588-26c4cef9d920,maintenance and repair,http://data.europa.eu/esco/skill-type/knowledge,essential,1
http://data.europa.eu/esco/skill/61d9ad65-6a78-4c72-9824-aeca20d9a102,maintain machinery,http://data.europa.eu/esco/skill-type/skill,essential,1
http://data.europa.eu/esco/skill/d18e37a5-2cdf-4845-bb65-7c8e82e09dc5,inspect machinery,http://data.europa.eu/esco/skill-type/skill,essential,1
http://data.europa.eu/esco/skill/10026df1-670d-4c75-b3d5-ee0037f9d59b,lead process optimisation,http://data.europa.eu/esco/skill-type/skill,optional,1
http://data.europa.eu/esco/skill/9c3db86b-2cbf-4f8a-82e1-08533494c7a9,maintain power plants,http://data.europa.eu/esco/skill-type/skill,optional,1
http://data.europa.eu/esco/skill/a28df07f-976c-4eb4-b29a-06161af39756,use computerised maintenance management systems,http://data.europa.eu/esco/skill-type/skill,optional,1
http://data.europa.eu/esco/skill/fc2f1d4f-a46f-471e-a618-cbd4d0496a53,implement ICT recovery system,http://data.europa.eu/esco/skill-type/skill,essential,1
http://data.europa.eu/esco/skill/69cfc5ed-6569-4aca-a4cc-fd782ba51d9c,implement ICT risk management,http://data.europa.eu/esco/skill-type/skill,optional,1
http://data.europa.eu/esco/skill/3e23db60-0c3d-498a-a6ac-ffbed0ecb033,ICT accessibility standards,http://data.europa.eu/esco/skill-type/knowledge,optional,1
http://data.europa.eu/esco/skill/23b45aa6-a479-486d-9e6f-062cbab7c68a,interfacing techniques,http://data.europa.eu/esco/skill-type/knowledge,optional,1
http://data.europa.eu/esco/skill/c9e96450-421d-48af-9ee6-d9c50e29afc2,ICT recovery techniques,http://data.europa.eu/esco/skill-type/knowledge,optional,1
http://data.europa.eu/esco/skill/479944ef-8d2c-4279-b3d1-2b85c761fb30,manage radiology information system,http://data.europa.eu/esco/skill-type/skill,essential,1
http://data.europa.eu/esco/skill/7110bf9f-b245-4adc-9159-5081013fd64d,communicate effectively in healthcare,http://data.europa.eu/esco/skill-type/skill,essential,1
http://data.europa.eu/esco/skill/5d7890d5-d229-4b79-a5da-6819e38a52b6,health records management,http://data.europa.eu/esco/skill-type/knowledge,essential,1
http://data.europa.eu/esco/skill/c65aa043-98da-4136-9877-494e72d9e4cf,interact with healthcare users,http://data.europa.eu/esco/skill-type/skill,essential,1
http://data.europa.eu/esco/skill/53141450-2fa9-4890-a64e-7ffd4e1144be,use electronic health records management system,http://data.europa.eu/esco/skill-type/skill,essential,1
http://data.europa.eu/esco/skill/2806260f-6399-4add-8f11-070141423f9d,medical terminology,http://data.europa.eu/esco/skill-type/knowledge,essential,1
http://data.europa.eu/esco/skill/b21e2984-c6b2-4352-bbe8-8f3b03bd50f6,medical informatics,http://data.europa.eu/esco/skill-type/knowledge,essential,1
http://data.europa.eu/esco/skill/2e040fb0-66b9-4529-bec6-466472b60773,archive healthcare users' records,http://data.europa.eu/esco/skill-type/skill,essential,1
http://data.europa.eu/esco/skill/a4346013-a967-4a58-a533-6b32ad1364c5,data protection,http://data.europa.eu/esco/skill-type/knowledge,essential,1
http://data.europa.eu/esco/skill/2475cd27-8d6c-4318-a364-21395b23acba,empathise with the healthcare user,http://data.europa.eu/esco/skill-type/skill,essential,1
http://data.europa.eu/esco/skill/751941a0-5645-4f8b-b97e-b252909d5edb,develop ICT workflow,http://data.europa.eu/esco/skill-type/skill,optional,1
http://data.europa.eu/esco/skill/fe1ec582-d63b-466c-9149-e7fc4fe93e22,supplier management,http://data.europa.eu/esco/skill-type/knowledge,optional,1
http://data.europa.eu/esco/skill/c1750417-79c3-442d-844f-50d65fb812e9,radiological photography,http://data.europa.eu/esco/skill-type/knowledge,optional,1
http://data.europa.eu/esco/skill/4f5ccaad-0e4f-4e9f-8246-47765564387d,upgrade firmware,http://data.europa.eu/esco/skill-type/skill,essential,1
http://data.europa.eu/esco/skill/85ac537a-9233-42cc-a6e8-73851e77d214,direct inward dialing,http://data.europa.eu/esco/skill-type/knowledge,essential,1
http://data.europa.eu/esco/skill/ee1417ac-4e9a-4102-b89a-528ab4ffba13,analog electronics theory,http://data.europa.eu/esco/skill-type/knowledge,essential,1
http://data.europa.eu/esco/skill/eb275d0d-64bb-49cb-a501-72aff776088f,use session border controller,http://data.europa.eu/esco/skill-type/skill,essential,1
http://data.europa.eu/esco/skill/b478d218-21df-447f-9eba-6fb11f94b071,maintain telephony system,http://data.europa.eu/esco/skill-type/skill,optional,1
http://data.europa.eu/esco/skill/7c5b66c6-36a1-4e03-bb57-64e8688b8f58,operate private branch exchange,http://data.europa.eu/esco/skill-type/skill,optional,1
http://data.europa.eu/esco/skill/4f1afd9d-77a7-40f8-a3c7-fe18b984ce43,telecommunication trunking,http://data.europa.eu/esco/skill-type/knowledge,optional,1
http://data.europa.eu/esco/skill/36b04285-6b9d-47e6-bcf9-e6a9ac2612aa,manage school budget,http://data.europa.eu/esco/skill-type/skill,essential,1
http://data.europa.eu/esco/skill/efa7a6e9-3018-4125-8ac5-5b5d513bcba7,education administration,http://data.europa.eu/esco/skill-type/knowledge,essential,1
http://data.europa.eu/esco/skill/debef2fc-7af4-4bff-ac92-4d0317915a84,electronic communication,http://data.europa.eu/esco/skill-type/knowledge,essential,1
http://data.europa.eu/esco/skill/76161ecd-084a-4caa-9116-3ee05658d8a8,manage educational institution's administration,http://data.europa.eu/esco/skill-type/skill,essential,1
http://data.europa.eu/esco/skill/de2f0ce8-f8d6-48c5-a213-4d065251cecf,communicate by telephone,http://data.europa.eu/esco/skill-type/skill,essential,1
http://data.europa.eu/esco/skill/eeb3e7ea-56f4-422f-8a85-0438b25ff0ce,kindergarten school procedures,http://data.europa.eu/esco/skill-type/knowledge,optional,1
http://data.europa.eu/esco/skill/76f22707-8d30-453f-9eb7-3376e2960311,handle mail,http://data.europa.eu/esco/skill-type/skill,optional,1
http://data.europa.eu/esco/skill/df1265b9-81fd-4a40-a746-f0442ffbf7ef,deliver correspondence,http://data.europa.eu/esco/skill-type/skill,optional,1
http://data.europa.eu/esco/skill/ecc18804-a466-40d9-98b4-fba5cd67dd4b,accounting,http://data.europa.eu/esco/skill-type/knowledge,optional,1
http://data.europa.eu/esco/skill/6556cbf1-d5c0-4f53-89a9-8707066069a6,evaluate budgets,http://data.europa.eu/esco/skill-type/skill,optional,1
http://data.europa.eu/esco/skill/13e5ed0f-9698-4b32-b44c-fb6a6a9fdd7f,provide information on school services,http://data.europa.eu/esco/skill-type/skill,optional,1
http://data.europa.eu/esco/skill/ff24c97f-dbb9-4b02-bf03-4cbe8aecb371,student financial aid programmes,http://data.europa.eu/esco/skill-type/knowledge,optional,1
http://data.europa.eu/esco/skill/c4f8c22a-63f2-47d5-9721-d560f1f042b8,provide information on education financing,http://data.europa.eu/esco/skill-type/skill,optional,1
http://data.europa.eu/esco/skill/3838a64c-78dc-4f3f-a0c0-9f604e33eefd,maintain internal communication systems,http://data.europa.eu/esco/skill-type/skill,optional,1
http://data.europa.eu/esco/skill/7369f779-4b71-4aab-8836-48b69c676eec,operate relational database management system,http://data.europa.eu/esco/skill-type/skill,essential,1
http://data.europa.eu/esco/skill/897b393f-e7e0-4248-a40d-d77119694e83,distributed computing,http://data.europa.eu/esco/skill-type/knowledge,essential,1
http://data.europa.eu/esco/skill/9ba8fd27-275d-4bad-8c48-f668aa99a578,balance database resources,http://data.europa.eu/esco/skill-type/skill,essential,1
http://data.europa.eu/esco/skill/022dc430-872a-473a-9cf4-fed4895e58ad,define database physical structure,http://data.europa.eu/esco/skill-type/skill,essential,1
http://data.europa.eu/esco/skill/a7f0fbe0-c546-4f30-8e41-34a58c64567e,data storage,http://data.europa.eu/esco/skill-type/knowledge,essential,1
http://data.europa.eu/esco/skill/d6cdef49-b669-4507-91d1-3f959cf98e47,maintain database performance,http://data.europa.eu/esco/skill-type/skill,essential,1
http://data.europa.eu/esco/skill/ab67fbfb-0ca7-4345-8bf6-af8f59480212,design database backup specifications,http://data.europa.eu/esco/skill-type/skill,essential,1
http://data.europa.eu/esco/skill/a8d07b5a-c1a1-42c6-9d53-db9c7a2ca996,PostgreSQL,http://data.europa.eu/esco/skill-type/knowledge,optional,1
http://data.europa.eu/esco/skill/3d03c40c-1b83-4793-8902-2523f40af59e,Microsoft Access,http://data.europa.eu/esco/skill-type/knowledge,optional,1
http://data.europa.eu/esco/skill/b8eb2517-37d8-43e6-9856-9c29d5c51fde,Filemaker (database management systems),http://data.europa.eu/esco/skill-type/knowledge,optional,1
http://data.europa.eu/esco/skill/4da171e5-779c-4983-a76f-91c16751e99f,MySQL,http://data.europa.eu/esco/skill-type/knowledge,optional,1
http://data.europa.eu/esco/skill/c2296e2e-5fef-4f24-a24f-e5b3792268be,provide ICT support,http://data.europa.eu/esco/skill-type/skill,optional,1
http://data.europa.eu/esco/skill/c062bab3-3ea0-4291-9220-a2d8fef4bead,SQL Server,http://data.europa.eu/esco/skill-type/knowledge,optional,1
http://data.europa.eu/esco/skill/43ec6db6-33f7-449b-a566-5779a7e8997a,OpenEdge Database,http://data.europa.eu/esco/skill-type/knowledge,optional,1
http://data.europa.eu/esco/skill/4959697d-3a24-4f46-af0c-b752318e6c54,ObjectStore,http://data.europa.eu/esco/skill-type/knowledge,optional,1
http://data.europa.eu/esco/skill/de9f85ba-e77f-48fd-8c66-f5ebaf32d655,Oracle Relational Database,http://data.europa.eu/esco/skill-type/knowledge,optional,1
http://data.europa.eu/esco/skill/84251cb1-babf-4d17-a3cd-baa642c24c8d,IBM Informix,http://data.europa.eu/esco/skill-type/knowledge,optional,1
http://data.europa.eu/esco/skill/3cee858e-79e8-4a4b-b99f-93c7f735d58b,DB2,http://data.europa.eu/esco/skill-type/knowledge,optional,1
http://data.europa.eu/esco/skill/d9eaf831-9348-4330-a83e-b7c099cdc8f6,Teradata Database,http://data.europa.eu/esco/skill-type/knowledge,optional,1
http://data.europa.eu/esco/skill/cf532795-a1fd-43bd-8407-6e43f877e6e3,mobile device management,http://data.europa.eu/esco/skill-type/knowledge,essential,1
http://data.europa.eu/esco/skill/ab49f767-296b-47d5-af56-0b4a69515b03,maintain ICT identity management,http://data.europa.eu/esco/skill-type/skill,essential,1
http://data.europa.eu/esco/skill/5898d99a-62a4-4e10-a2e3-0d815ce44248,cyber attack counter-measures,http://data.europa.eu/esco/skill-type/knowledge,essential,1
http://data.europa.eu/esco/skill/06358891-8424-43c5-891e-d40f226bef40,manage IT security compliances,http://data.europa.eu/esco/skill-type/skill,essential,1
http://data.europa.eu/esco/skill/79f24a62-7718-46e1-9b41-37be0560a5ca,organisational resilience,http://data.europa.eu/esco/skill-type/knowledge,essential,1
http://data.europa.eu/esco/skill/8088750d-8388-4170-a76f-48354c469c44,cyber security,http://data.europa.eu/esco/skill-type/knowledge,optional,1
http://data.europa.eu/esco/skill/ddb65832-91a7-4157-9488-719a0e2ad87b,lead disaster recovery exercises,http://data.europa.eu/esco/skill-type/skill,optional,1
http://data.europa.eu/esco/skill/d32db06e-bd06-4415-a7ab-1b0ee68caa9a,ICT encryption,http://data.europa.eu/esco/skill-type/knowledge,optional,1
http://data.europa.eu/esco/skill/118a9b27-1c5a-4214-b685-1a4d9e6365ea,computer forensics,http://data.europa.eu/esco/skill-type/knowledge,optional,1
http://data.europa.eu/esco/skill/1d86f05e-e9cc-40ce-99d8-2b21cc71b16b,solution deployment,http://data.europa.eu/esco/skill-type/knowledge,essential,1
http://data.europa.eu/esco/skill/f8f1f725-0105-41fa-9887-4df9e7a7af1e,manage email hosting service,http://data.europa.eu/esco/skill-type/skill,essential,1
http://data.europa.eu/esco/skill/da042121-959d-451b-b4d0-3bbf07c1bc67,analyse network bandwidth requirements,http://data.europa.eu/esco/skill-type/skill,essential,1
http://data.europa.eu/esco/skill/054f26ab-cfdc-4077-883c-1c4c9e9b310a,define firewall rules,http://data.europa.eu/esco/skill-type/skill,essential,1
http://data.europa.eu/esco/skill/b9aad733-959a-4178-984f-53e4bd05b420,maintain internet protocol configuration,http://data.europa.eu/esco/skill-type/skill,essential,1
http://data.europa.eu/esco/skill/0d4471ae-3820-4c23-8566-f44a7bd159b2,prepare licence agreements,http://data.europa.eu/esco/skill-type/skill,optional,1
http://data.europa.eu/esco/skill/f5ac9226-0ace-4d34-a1c3-7b3845834a98,maintain ICT server,http://data.europa.eu/esco/skill-type/skill,optional,1
http://data.europa.eu/esco/skill/553e1d2d-abf1-4b37-8ac4-c5c78a8edbc0,proxy servers,http://data.europa.eu/esco/skill-type/knowledge,optional,1
http://data.europa.eu/esco/skill/d58a48d1-5b7f-4028-ae11-b051d13ee1a8,analyse staff capacity,http://data.europa.eu/esco/skill-type/skill,essential,1
http://data.europa.eu/esco/skill/25f46432-5ee9-4cb7-a18b-d2ee41761823,manage needs for stationery items,http://data.europa.eu/esco/skill-type/skill,essential,1
http://data.europa.eu/esco/skill/cb108a0a-88e6-4579-885d-b1e794ada512,manage office appliance requirements,http://data.europa.eu/esco/skill-type/skill,essential,1
http://data.europa.eu/esco/skill/f2c63b7a-ed6c-4890-9f8c-7685d172624c,implement corporate governance,http://data.europa.eu/esco/skill-type/skill,essential,1
http://data.europa.eu/esco/skill/9d59f4e5-20a5-428e-b8b3-645043500457,create a work atmosphere of continuous improvement,http://data.europa.eu/esco/skill-type/skill,essential,1
http://data.europa.eu/esco/skill/b00e948c-19be-4951-8cff-60f88f1046e9,delegate activities,http://data.europa.eu/esco/skill-type/skill,essential,1
http://data.europa.eu/esco/skill/5c606d18-6404-4047-b235-350f18e11827,contract law,http://data.europa.eu/esco/skill-type/knowledge,optional,1
http://data.europa.eu/esco/skill/f241fbf8-08a2-4c05-b9c1-3438d3e648dd,revise drafts made by managers,http://data.europa.eu/esco/skill-type/skill,optional,1
http://data.europa.eu/esco/skill/3dfa5c1e-a2cc-4c09-9e60-d21b28072c37,trade union regulations,http://data.europa.eu/esco/skill-type/knowledge,optional,1
http://data.europa.eu/esco/skill/08fe5910-8c4c-4679-a988-eb2ded3c4909,labour legislation,http://data.europa.eu/esco/skill-type/knowledge,optional,1
http://data.europa.eu/esco/skill/811bdb9d-5bf7-4b5a-a3f5-4fc2002f6d57,financial capability,http://data.europa.eu/esco/skill-type/knowledge,optional,1
http://data.europa.eu/esco/skill/60f51172-37c0-4933-a27a-cbf55dcd7580,prepare financial statements,http://data.europa.eu/esco/skill-type/skill,optional,1
http://data.europa.eu/esco/skill/49812c2d-3a36-4be8-bd41-8c0be3db7c6d,develop classification systems,http://data.europa.eu/esco/skill-type/skill,optional,1
http://data.europa.eu/esco/skill/58888680-07cd-4baa-8eb1-f846bff7e2d4,manage membership database,http://data.europa.eu/esco/skill-type/skill,essential,1
http://data.europa.eu/esco/skill/f5c3bcbe-a8a5-43b5-9fbe-05d6458a04d7,recruit members,http://data.europa.eu/esco/skill-type/skill,essential,1
http://data.europa.eu/esco/skill/a487b459-92be-4946-825e-4a8b7fd2930e,provide membership service,http://data.europa.eu/esco/skill-type/skill,essential,1
http://data.europa.eu/esco/skill/fd847ff5-9b9d-4c63-a9ac-c7459592207c,manage members,http://data.europa.eu/esco/skill-type/skill,essential,1
http://data.europa.eu/esco/skill/d6c84f20-db10-47d3-971f-384114f0b6c2,complete membership administration,http://data.europa.eu/esco/skill-type/skill,essential,1
http://data.europa.eu/esco/skill/7c3865d1-e5a9-4043-a7a4-2e9e30468c0b,perform office routine activities,http://data.europa.eu/esco/skill-type/skill,essential,1
http://data.europa.eu/esco/skill/e01f1d44-034c-4354-b290-1fb4da5666e3,execute administration,http://data.europa.eu/esco/skill-type/skill,essential,1
http://data.europa.eu/esco/skill/8e105acc-e365-481b-bf6b-7e3f8ff19417,handle complaints,http://data.europa.eu/esco/skill-type/skill,optional,1
http://data.europa.eu/esco/skill/03589d0d-a6f0-4d68-b5eb-dafbc6833efe,write leaflets,http://data.europa.eu/esco/skill-type/skill,optional,1
http://data.europa.eu/esco/skill/6dc2dfac-3e21-44dd-a71c-9a1c8fe2514c,make independent operating decisions,http://data.europa.eu/esco/skill-type/skill,optional,1
http://data.europa.eu/esco/skill/e90d2727-de2d-4793-8cb8-6b68013baa01,develop campaigns,http://data.europa.eu/esco/skill-type/skill,optional,1
http://data.europa.eu/esco/skill/28d715e3-3e5b-4fb6-8dd2-4be4919c8587,handle customer complaints,http://data.europa.eu/esco/skill-type/skill,optional,1
http://data.europa.eu/esco/skill/d97c894e-d330-4bd3-b8ba-138fc11855ee,stimulate creative processes,http://data.europa.eu/esco/skill-type/skill,optional,1
http://data.europa.eu/esco/skill/bdcac0c8-b77a-4640-9eaf-c0cf3efd1e23,process payments,http://data.europa.eu/esco/skill-type/skill,optional,1
http://data.europa.eu/esco/skill/77f1c711-64bc-4923-83f3-1150978711ce,communicate with beneficiaries,http://data.europa.eu/esco/skill-type/skill,essential,1
http://data.europa.eu/esco/skill/3a876d1c-3dd5-45ed-9a27-47cdbee46ce7,ensure information transparency,http://data.europa.eu/esco/skill-type/skill,essential,1
http://data.europa.eu/esco/skill/f28c3e9b-8666-48d4-a5e4-542ac193879b,advise on social security benefits,http://data.europa.eu/esco/skill-type/skill,essential,1
http://data.europa.eu/esco/skill/a4e50b95-8962-4408-81f9-f5de71461276,calculate benefits,http://data.europa.eu/esco/skill-type/skill,essential,1
http://data.europa.eu/esco/skill/4a92d8ce-ffd6-4da5-a50e-ef1bff5cc219,government social security programmes,http://data.europa.eu/esco/skill-type/knowledge,essential,1
http://data.europa.eu/esco/skill/ba9260ba-1c8d-495e-94f1-f7cab7e73cea,social security law,http://data.europa.eu/esco/skill-type/knowledge,essential,1
http://data.europa.eu/esco/skill/71ae4f64-6505-4b6f-91b9-5acfa5721798,obtain financial information,http://data.europa.eu/esco/skill-type/skill,essential,1
http://data.europa.eu/esco/skill/8c1ffdbd-3581-4102-bcf9-d802ded713fa,types of pensions,http://data.europa.eu/esco/skill-type/knowledge,essential,1
http://data.europa.eu/esco/skill/e92f4673-1dec-41ec-b6ec-36fef226359c,provide financial product information,http://data.europa.eu/esco/skill-type/skill,essential,1
http://data.europa.eu/esco/skill/5c99d21a-9d02-4638-9b52-a6ba840dcb0a,synthesise financial information,http://data.europa.eu/esco/skill-type/skill,optional,1
http://data.europa.eu/esco/skill/36ece87e-32bc-4fb5-8773-2aa5160cb93b,manage pension funds,http://data.europa.eu/esco/skill-type/skill,optional,1
http://data.europa.eu/esco/skill/66db424f-2abe-420d-8e5b-186607266b61,corporate social responsibility,http://data.europa.eu/esco/skill-type/knowledge,optional,1
http://data.europa.eu/esco/skill/6e07db2d-a346-4388-af3f-6132d6be5536,investigate social security applications,http://data.europa.eu/esco/skill-type/skill,optional,1
http://data.europa.eu/esco/skill/a472a200-d895-40ca-95e7-5c5495e3dd7c,develop pension schemes,http://data.europa.eu/esco/skill-type/skill,optional,1
http://data.europa.eu/esco/skill/144aba2f-dddd-41bc-b519-0ea6d51bcd6b,promote social security programmes,http://data.europa.eu/esco/skill-type/skill,optional,1
http://data.europa.eu/esco/skill/f70b5f39-b8b6-407b-8c08-64fd65db79e9,handle financial disputes,http://data.europa.eu/esco/skill-type/skill,optional,1
http://data.europa.eu/esco/skill/6749ae71-5ab9-48f8-9877-06cee9df90e7,give out grants,http://data.europa.eu/esco/skill-type/skill,essential,1
http://data.europa.eu/esco/skill/1ccf5bda-d904-4d00-9c71-9b8f0196e9f9,grant concessions,http://data.europa.eu/esco/skill-type/skill,essential,1
http://data.europa.eu/esco/skill/3883f52f-9f86-45eb-9d41-80cf9b9d8e8f,follow up awarded grants,http://data.europa.eu/esco/skill-type/skill,essential,1
http://data.europa.eu/esco/skill/c28b9479-da90-4ca4-82b1-41b336497b89,help grant recipient,http://data.europa.eu/esco/skill-type/skill,essential,1
http://data.europa.eu/esco/skill/e06f3ac6-1d3e-49c6-945d-1a61ca746986,complete administration,http://data.europa.eu/esco/skill-type/skill,essential,1
http://data.europa.eu/esco/skill/286e9646-8765-4bb0-8b16-b868fbea79e3,instruct grant recipient,http://data.europa.eu/esco/skill-type/skill,essential,1
http://data.europa.eu/esco/skill/4f22e52e-5714-4de1-88f7-b3cdbb4f184e,manage grant applications,http://data.europa.eu/esco/skill-type/skill,essential,1
http://data.europa.eu/esco/skill/f683ae1d-cb7c-4aa1-b9fe-205e1bd23535,use microsoft office,http://data.europa.eu/esco/skill-type/skill,optional,1
http://data.europa.eu/esco/skill/a1efea8f-62a8-4f9e-bd07-7d0c193f725e,check official documents,http://data.europa.eu/esco/skill-type/skill,optional,1
http://data.europa.eu/esco/skill/6d9f73cd-cccc-4d72-89bd-85b3ac4393b0,supervise legal case procedures,http://data.europa.eu/esco/skill-type/skill,essential,1
http://data.europa.eu/esco/skill/f85bb847-febe-4853-9dbf-7d25424e5921,civil process order,http://data.europa.eu/esco/skill-type/knowledge,essential,1
http://data.europa.eu/esco/skill/1d7234e4-1c76-4d67-9487-71d8c529cdc9,compile legal documents,http://data.europa.eu/esco/skill-type/skill,essential,1
http://data.europa.eu/esco/skill/c7e686a1-d03e-4641-a229-68247fdc5887,legal terminology,http://data.europa.eu/esco/skill-type/knowledge,essential,1
