vacancy_id,name,salary_from,salary_to,salary_currency,experience,schedule,employment,area,employer_name,professional_roles,key_skills,published_at,url,search_query
129616963,"Начальник отдела охраны труда, промышленной безопасности и экологии",,,,between1And3,fullDay,full,Динская станица,Группа Полипластик,"Инженер по охране труда и технике безопасности, инженер-эколог","Ответственность,Охрана труда и техника безопасности,Вводный инструктаж по охране труда и технике безопасности,Расследование несчастных случаев,Пользователь ПК,Разработка программ по улучшению условий труда",2026-01-19T18:49:34+0300,https://hh.ru/vacancy/129616963,экология промышленная
122186176,Начальник отдела охраны труда и экологии,,,,between3And6,fullDay,full,Донской,Пластик,"Инженер по охране труда и технике безопасности, инженер-эколог",,2026-01-27T14:12:37+0300,https://hh.ru/vacancy/122186176,экология промышленная
122186174,Начальник отдела охраны труда и экологии,,,,between3And6,fullDay,full,Новомосковск (Тульская область),Пластик,"Инженер по охране труда и технике безопасности, инженер-эколог",,2026-01-27T14:12:31+0300,https://hh.ru/vacancy/122186174,экология промышленная
127501759,Заместитель начальника сметного отдела,,,,between1And3,fullDay,full,Москва,Комплексные Проекты в Экологии и Энергетике,"Инженер ПТО, инженер-сметчик","Гранд-смета,MS Outlook,Графические редакторы,PDF",2026-02-09T08:16:50+0300,https://hh.ru/vacancy/127501759,экология промышленная
129402361,Начальник отдела охраны труда и экологии,,,,between3And6,fullDay,full,Санкт-Петербург,Фирма Медполимер,"Инженер по охране труда и технике безопасности, инженер-эколог",,2026-01-27T14:44:29+0300,https://hh.ru/vacancy/129402361,экология промышленная
129325634,Главный специалист по промышленной экологии,,,,between3And6,flyInFlyOut,full,Кемерово,Высочайший,"Инженер по охране труда и технике безопасности, инженер-эколог",,2026-01-13T05:36:06+0300,https://hh.ru/vacancy/129325634,экология промышленная
129479840,Руководитель по экологии / промышленной безопасности (HSE),200000,280000,RUR,between3And6,fullDay,full,Москва,Paper Planes,"Инженер по охране труда и технике безопасности, инженер-эколог",,2026-01-15T15:54:55+0300,https://hh.ru/vacancy/129479840,экология промышленная
129085589,"Специалист (нефтегазовое дело, экология)",,,,between3And6,fullDay,full,Москва,Федеральное государственное автономное учреждение Научно-исследовательский институт Центр экологической промышленной политики (ФГАУ НИИ ЦЭПП),Другое,"Оценка КЭР,Участие в разработке ИТС НДТ,Знание технологий добычи нефти и природного газа",2026-01-23T17:13:07+0300,https://hh.ru/vacancy/129085589,экология промышленная
129506563,"Начальник отдела по охране труда, экологии и промышленной безопасности",200000,,RUR,between3And6,fullDay,full,Москва,ПрофГазСтрой,"Инженер по охране труда и технике безопасности, инженер-эколог",,2026-01-20T13:17:38+0300,https://hh.ru/vacancy/129506563,экология промышленная
127351334,Инженер-проектировщик ОВиК,,,,between1And3,fullDay,full,Новочеркасск,Комплексные Проекты в Экологии и Энергетике,"Инженер-конструктор, инженер-проектировщик",,2026-02-09T08:14:39+0300,https://hh.ru/vacancy/127351334,экология промышленная
127592602,Ведущий инженер-эколог,90000,,RUR,between1And3,fullDay,full,Санкт-Петербург,Триплюс-Инжиниринг,"Инженер по охране труда и технике безопасности, инженер-эколог","MS Office,Экологическая безопасность,Ведение рабочей документации,Охрана труда,ОВОС,МООС",2026-01-21T09:48:14+0300,https://hh.ru/vacancy/127592602,экология промышленная
123453812,Инженер отдела автоматизации технологического процесса,,,,between1And3,fullDay,full,Самара,Комплексные Проекты в Экологии и Энергетике,Инженер ПНР,,2026-02-09T08:15:57+0300,https://hh.ru/vacancy/123453812,экология промышленная
123453267,Инженер-проектировщик ОВиК,,,,between1And3,fullDay,full,Самара,Комплексные Проекты в Экологии и Энергетике,"Инженер-конструктор, инженер-проектировщик",,2026-02-09T08:15:54+0300,https://hh.ru/vacancy/123453267,экология промышленная
129300065,Руководитель направления производственной безопасности,420000,420000,RUR,moreThan6,fullDay,full,Москва,Промышленная Логистика,Другое,,2026-02-08T14:16:57+0300,https://hh.ru/vacancy/129300065,экология промышленная
127351562,Инженер-проектировщик строительного отдела (ПГС),,,,between1And3,fullDay,full,Новочеркасск,Комплексные Проекты в Экологии и Энергетике,"Инженер-конструктор, инженер-проектировщик",,2026-02-09T08:14:50+0300,https://hh.ru/vacancy/127351562,экология промышленная
129296722,"Заместитель технического директора по охране труда, промышленной безопасности и экологии",100000,,RUR,between3And6,fullDay,full,Рязань,Тангстоун,"Инженер по охране труда и технике безопасности, инженер-эколог",,2026-01-21T08:08:50+0300,https://hh.ru/vacancy/129296722,экология промышленная
129250806,Начальник отдела промышленной безопасности,,,,between3And6,fullDay,full,Ногинск (Московская область),ESTIMA,"Инженер по охране труда и технике безопасности, инженер-эколог",,2026-01-26T07:06:21+0300,https://hh.ru/vacancy/129250806,экология промышленная
129412359,Инженер ПТО,,150000,RUR,between1And3,fullDay,full,Домодедово (Московская область),Комплексные Проекты в Экологии и Энергетике,"Инженер ПТО, инженер-сметчик",,2026-02-09T08:16:55+0300,https://hh.ru/vacancy/129412359,экология промышленная
125597026,Главный специалист проектировщик электрик,,,,between3And6,fullDay,full,Самара,Комплексные Проекты в Экологии и Энергетике,"Инженер-конструктор, инженер-проектировщик",,2026-02-09T08:16:30+0300,https://hh.ru/vacancy/125597026,экология промышленная
125596538,Главный специалист слаботочных сетей и систем,,,,between3And6,fullDay,full,Самара,Комплексные Проекты в Экологии и Энергетике,"Инженер-конструктор, инженер-проектировщик",,2026-02-09T08:16:23+0300,https://hh.ru/vacancy/125596538,экология промышленная
125596051,Главный специалист ПГС,,,,between3And6,fullDay,full,Самара,Комплексные Проекты в Экологии и Энергетике,Другое,,2026-02-09T08:16:20+0300,https://hh.ru/vacancy/125596051,экология промышленная
125595430,Главный специалист генплана,,,,between3And6,fullDay,full,Самара,Комплексные Проекты в Экологии и Энергетике,Архитектор,,2026-02-09T08:16:17+0300,https://hh.ru/vacancy/125595430,экология промышленная
125594164,Главный специалист архитектор,,,,between3And6,fullDay,full,Самара,Комплексные Проекты в Экологии и Энергетике,Архитектор,,2026-02-09T08:16:13+0300,https://hh.ru/vacancy/125594164,экология промышленная
125587574,Главный специалист отдела водоснабжения и водоотведения,,,,between3And6,fullDay,full,Самара,Комплексные Проекты в Экологии и Энергетике,"Инженер-конструктор, инженер-проектировщик",,2026-02-09T08:16:03+0300,https://hh.ru/vacancy/125587574,экология промышленная
127351819,Главный специалист проектировщик - электрик,,,,between3And6,fullDay,full,Новочеркасск,Комплексные Проекты в Экологии и Энергетике,"Инженер-конструктор, инженер-проектировщик",,2026-02-09T08:14:56+0300,https://hh.ru/vacancy/127351819,экология промышленная
128120662,Инженер ПТО,,,,between1And3,fullDay,full,Нижний Тагил,Комплексные Проекты в Экологии и Энергетике,"Инженер ПТО, инженер-сметчик",,2026-02-09T08:14:45+0300,https://hh.ru/vacancy/128120662,экология промышленная
127351707,Инженер по водоснабжению и водоотведению,,,,between1And3,fullDay,full,Новочеркасск,Комплексные Проекты в Экологии и Энергетике,"Инженер-конструктор, инженер-проектировщик",,2026-02-09T08:14:33+0300,https://hh.ru/vacancy/127351707,экология промышленная
125593208,Главный специалист отдела отопления вентиляции и кондиционирования,,,,between3And6,fullDay,full,Самара,Комплексные Проекты в Экологии и Энергетике,"Инженер-конструктор, инженер-проектировщик",,2026-02-09T08:16:10+0300,https://hh.ru/vacancy/125593208,экология промышленная
128482175,Делопроизводитель,80000,90000,RUR,between1And3,fullDay,full,Москва,Комплексные Проекты в Экологии и Энергетике,"Делопроизводитель, архивариус",,2026-02-09T08:15:50+0300,https://hh.ru/vacancy/128482175,экология промышленная
126366853,Главный специалист ПОС,,,,between1And3,fullDay,full,Самара,Комплексные Проекты в Экологии и Энергетике,Другое,,2026-02-09T08:16:33+0300,https://hh.ru/vacancy/126366853,экология промышленная
125589415,Главный специалист автоматизации технологических процессов (АТХ),,,,between3And6,fullDay,full,Самара,Комплексные Проекты в Экологии и Энергетике,Другое,,2026-02-09T08:16:07+0300,https://hh.ru/vacancy/125589415,экология промышленная
127501813,Главный инженер проекта,,,,between3And6,fullDay,full,Москва,Комплексные Проекты в Экологии и Энергетике,Главный инженер проекта,"Проектная документация,Работа с проектной документацией,Разработка технических заданий,Знание нормативной документации,Разработка проектной документации,Деловая переписка",2026-02-09T08:16:36+0300,https://hh.ru/vacancy/127501813,экология промышленная
128516186,Начальник производственного отдела ПТО,,,,between3And6,fullDay,full,Новомосковск (Тульская область),Комплексные Проекты в Экологии и Энергетике,Начальник производства,,2026-02-09T08:15:00+0300,https://hh.ru/vacancy/128516186,экология промышленная
129527927,"Разработчик документации в области промышленной безопасности, экологии",30000,60000,RUR,noExperience,fullDay,full,Ставрополь,Комплексная безопасность,Другое,"Умение организовывать работу, планировать,Способность анализировать проблемы, эффективно искать пути их решения,Умение работать в условиях многозадачности,знание компьютера, программ MS Office,Организация рабочего процесса,Коммуникабельность, ответственность,Взаимодействие с контрольными органами,Деловая переписка",2026-01-16T15:44:46+0300,https://hh.ru/vacancy/129527927,экология промышленная
128786136,Специалист / Инженер по охране труда и промышленной безопасности,120000,,RUR,between1And3,fullDay,full,Подольск (Московская область),МАСТЕРФУД,"Инженер по охране труда и технике безопасности, инженер-эколог",,2026-01-30T16:22:34+0300,https://hh.ru/vacancy/128786136,экология промышленная
128786137,Специалист / Инженер по охране труда и промышленной безопасности,120000,,RUR,between1And3,fullDay,full,Домодедово (Московская область),МАСТЕРФУД,"Инженер по охране труда и технике безопасности, инженер-эколог",,2026-01-30T16:22:34+0300,https://hh.ru/vacancy/128786137,экология промышленная
129395615,Начальник отдела экологии и промышленной безопасности,95000,,RUR,between3And6,fullDay,full,Энгельс,Концерн Тракторные Заводы,"Инженер по охране труда и технике безопасности, инженер-эколог",,2026-01-14T09:02:38+0300,https://hh.ru/vacancy/129395615,экология промышленная
129706318,"Ведущий специалист по охране труда, промышленной и противопожарной безопасности и экологии",,,,between3And6,fullDay,full,Новосибирск,СибМедЗав,Специалист по информационной безопасности,"Охрана труда и техника безопасности,Пожарная безопасность,Экологическая безопасность,Разработка внутренней документации,Промышленная безопасность",2026-01-21T12:59:25+0300,https://hh.ru/vacancy/129706318,экология промышленная
129457808,Инженер-эколог,127500,,RUR,noExperience,fullDay,full,Казань,"Алабуга, ОЭЗ ППТ","Инженер по охране труда и технике безопасности, инженер-эколог","Экологическая безопасность,охрана окружающей среды",2026-01-15T10:43:35+0300,https://hh.ru/vacancy/129457808,экология промышленная
129457809,Инженер-эколог,127500,,RUR,noExperience,fullDay,full,Уфа,"Алабуга, ОЭЗ ППТ","Инженер по охране труда и технике безопасности, инженер-эколог","Экологическая безопасность,охрана окружающей среды",2026-01-15T10:43:35+0300,https://hh.ru/vacancy/129457809,экология промышленная
129457810,Инженер-эколог,127500,,RUR,noExperience,fullDay,full,Нижний Новгород,"Алабуга, ОЭЗ ППТ","Инженер по охране труда и технике безопасности, инженер-эколог","Экологическая безопасность,охрана окружающей среды",2026-01-15T10:43:35+0300,https://hh.ru/vacancy/129457810,экология промышленная
129558994,"Заместитель начальника отдела промышленной безопасности, охраны труда и Экологии",125000,,RUR,between1And3,fullDay,full,Южно-Сахалинск,Газпром межрегионгаз,"Инженер по охране труда и технике безопасности, инженер-эколог",,2026-01-19T01:04:56+0300,https://hh.ru/vacancy/129558994,экология промышленная
129627196,Эколог на производство,,,,between3And6,fullDay,full,Екатеринбург,Полипласт-Уралсиб,"Инженер по охране труда и технике безопасности, инженер-эколог","Экологическая безопасность,Ведение документации,Разработка инструкций,Работа с большим объемом информации,Промышленная безопасность",2026-01-20T08:20:14+0300,https://hh.ru/vacancy/129627196,экология промышленная
129627197,Эколог на производство,,,,between3And6,fullDay,full,Первоуральск,Полипласт-Уралсиб,"Инженер по охране труда и технике безопасности, инженер-эколог","Экологическая безопасность,Ведение документации,Разработка инструкций,Работа с большим объемом информации,Промышленная безопасность",2026-01-20T08:20:14+0300,https://hh.ru/vacancy/129627197,экология промышленная
128812865,Специалист по охране труда и экологии,,90000,RUR,between1And3,fullDay,full,Екатеринбург,Группа СВЭЛ,"Инженер по охране труда и технике безопасности, инженер-эколог","Охрана труда и техника безопасности,Экологическая безопасность,Промышленная безопасность",2026-01-26T07:23:47+0300,https://hh.ru/vacancy/128812865,экология промышленная
129990553,Специалист по охране труда и промышленной безопасности,,,,between1And3,fullDay,full,Череповец,Чигасов Алексей Сергеевич,"Инженер по охране труда и технике безопасности, инженер-эколог","Охрана труда и техника безопасности,Обеспечение техники безопасности,Промышленная безопасность,Вводный инструктаж по охране труда и технике безопасности,Производственный контроль,Проведение внутренних расследований,Технический контроль производства,Охрана труда,Работа с документами",2026-01-29T10:17:03+0300,https://hh.ru/vacancy/129990553,экология промышленная
129577893,Специалист по экологии,,,,between1And3,fullDay,full,Санкт-Петербург,Добрый,"Инженер по охране труда и технике безопасности, инженер-эколог",,2026-01-19T10:19:32+0300,https://hh.ru/vacancy/129577893,экология промышленная
129923659,Разработчик 1С / Программист 1С (Стажер 1С),50000,80000,RUR,between1And3,fullDay,full,Самара,Производственная Безопасность и Экология,"Программист, разработчик","1С: Предприятие,1С программирование,Управление разработкой,Разработка ПО,Обучение и развитие",2026-02-08T14:54:03+0300,https://hh.ru/vacancy/129923659,экология промышленная
130012988,"Начальник отделения (промышленного, экологического контроля и производственного обучения)",100000,,RUR,between3And6,fullDay,full,Мурманск,ФГБУ Центральное жилищно-коммунальное управление Министерства Обороны Российской Федерации,Другое,,2026-01-29T15:55:39+0300,https://hh.ru/vacancy/130012988,экология промышленная
129553536,Разработчик 1С / Программист 1С (Стажер 1С),50000,80000,RUR,between1And3,fullDay,full,Казань,Производственная Безопасность и Экология,"Программист, разработчик","1С: Предприятие,1С программирование,Управление разработкой,Разработка ПО,Обучение и развитие",2026-02-08T14:25:10+0300,https://hh.ru/vacancy/129553536,экология промышленная
129374762,Ведущий эколог,,125000,RUR,between3And6,fullDay,full,Сириус,Фонд Талант и успех,"Инженер по охране труда и технике безопасности, инженер-эколог",,2026-01-13T16:11:22+0300,https://hh.ru/vacancy/129374762,экология промышленная
129481007,"Специалист по охране труда, промышленной безопасности и экологии",,,,between1And3,fullDay,full,Мурманск,Специальные работы,"Инженер по охране труда и технике безопасности, инженер-эколог",,2026-01-15T16:09:44+0300,https://hh.ru/vacancy/129481007,экология промышленная
129373184,"Специалист промышленной безопасности, охраны труда и экологии",46000,50000,RUR,between3And6,fullDay,full,Пенза,Газпром межрегионгаз,"Инженер по охране труда и технике безопасности, инженер-эколог",,2026-01-13T15:55:14+0300,https://hh.ru/vacancy/129373184,экология промышленная
129949961,Руководитель отдела охраны труда и промышленной безопасности,,,,moreThan6,fullDay,full,Москва,YADRO,"Инженер по охране труда и технике безопасности, инженер-эколог","Охрана труда,Ориентация на результат,Ответственность",2026-01-28T10:48:08+0300,https://hh.ru/vacancy/129949961,экология промышленная
130006037,Ведущий инженер по охране окружающей среды,,,,between1And3,fullDay,full,Москва,Мостострой-11,"Инженер по охране труда и технике безопасности, инженер-эколог","Высокая трудоспособность,Высокий уровень самоорганизации,Стремление к профессиональному росту,охрана окружающей среды",2026-01-29T14:23:05+0300,https://hh.ru/vacancy/130006037,экология промышленная
129316407,Инженер-эколог,,,,between3And6,fullDay,full,Ростов-на-Дону,Федеральный Центр Оценки Безопасности и Качества Продукции Агропромышленного Комплекса,"Инженер по охране труда и технике безопасности, инженер-эколог",,2026-01-12T17:13:22+0300,https://hh.ru/vacancy/129316407,экология промышленная
129301781,Главный эколог,,,,between3And6,fullDay,full,Усть-Джегута,ЦЕМРОС,Другое,,2026-01-12T14:34:02+0300,https://hh.ru/vacancy/129301781,экология промышленная
129951989,Главный специалист по пожарной и промышленной безопасности,,,,between3And6,fullDay,full,Москва,ЕВРАЗ,Специалист по информационной безопасности,,2026-01-28T11:17:55+0300,https://hh.ru/vacancy/129951989,экология промышленная
129085474,"Заместитель начальника отдела (нефтегазовое дело, экология)",,,,between3And6,fullDay,full,Москва,Федеральное государственное автономное учреждение Научно-исследовательский институт Центр экологической промышленной политики (ФГАУ НИИ ЦЭПП),Другое,"Оценка КЭР,Участие в НИР,Участие в разработке ИТС НДТ,Подготовка научных статей,Знание технологий добычи нефти и природного газа",2026-01-23T17:12:40+0300,https://hh.ru/vacancy/129085474,экология промышленная
129031703,"Начальник отдела охраны труда, техники безопасности и экологии",,,,between3And6,fullDay,full,Барнаул,Алтайские Карьеры,"Инженер по охране труда и технике безопасности, инженер-эколог",,2026-01-26T15:14:29+0300,https://hh.ru/vacancy/129031703,экология промышленная
129928319,Инженер по охране окружающей среды,55500,71100,RUR,noExperience,fullDay,full,Рязань,Рязанская нефтеперерабатывающая компания,"Инженер по охране труда и технике безопасности, инженер-эколог",,2026-01-27T16:15:35+0300,https://hh.ru/vacancy/129928319,экология промышленная
130032798,"Ведущий специалист отдела охраны труда, промышленной безопасности и охраны окружающей среды",90000,90000,RUR,between3And6,fullDay,full,Екатеринбург,Люди | Девелоперская компания,"Инженер по охране труда и технике безопасности, инженер-эколог",,2026-01-30T09:58:39+0300,https://hh.ru/vacancy/130032798,экология промышленная
128464542,"Начальник отдела охраны труда, промышленной безопасности и экологии",170186,,RUR,moreThan6,fullDay,full,Санкт-Петербург,ГБР,"Инженер по охране труда и технике безопасности, инженер-эколог","Охрана труда и техника безопасности,Организаторские навыки,Умение работать в коллективе,Охрана труда,Промышленная безопасность,Пожарная безопасность,Взаимодействие с надзорными организациями,Подготовка отчетов,Обеспечение техники безопасности,Взаимодействие с контрольными органами,Взаимодействие с государственными контролирующими органами,Экологическая безопасность,Производственный контроль",2026-01-13T16:18:30+0300,https://hh.ru/vacancy/128464542,экология промышленная
126205296,"Специалист по охране труда, промышленной безопасности и экологии",,,,between3And6,fullDay,full,Череповец,Air Liquide,"Инженер по охране труда и технике безопасности, инженер-эколог",,2026-01-13T15:37:21+0300,https://hh.ru/vacancy/126205296,экология промышленная
128853861,"Начальник управления охраны труда, промышленной безопасности и экологии",,,,moreThan6,fullDay,full,Санкт-Петербург,ГСП Оргэнергогаз,"Инженер по охране труда и технике безопасности, инженер-эколог","Деловая переписка,Деловая коммуникация,Внутренний контроль,Охрана труда,Документооборот",2026-01-13T11:28:57+0300,https://hh.ru/vacancy/128853861,экология промышленная
129335502,"Начальник отдела охраны труда, промышленной безопасности и экологии",80000,,RUR,between3And6,fullDay,full,Старый Оскол,Группа компаний Славянка,"Инженер по охране труда и технике безопасности, инженер-эколог","Охрана труда и техника безопасности,Промышленная безопасность,Охрана труда,Организаторские навыки,Умение работать в коллективе,Ведение документации",2026-01-13T09:26:16+0300,https://hh.ru/vacancy/129335502,экология промышленная
129335559,"Инженер отдела охраны труда, промышленной безопасности и экологии",,,,between1And3,fullDay,full,Урюпинск,Урюпинский крановый завод,Специалист по информационной безопасности,"Охрана труда и техника безопасности,Умение работать в коллективе,Охрана труда,Вводный инструктаж по охране труда и технике безопасности,Работа с большим объемом информации,Взаимодействие с органами государственного контроля",2026-01-13T09:26:59+0300,https://hh.ru/vacancy/129335559,экология промышленная
129937730,Инженер-эколог с обязанностями инженера по охране труда и технике безопасности,100000,140000,RUR,between1And3,fullDay,full,Чита,Исток,"Инженер по охране труда и технике безопасности, инженер-эколог","Охрана труда и техника безопасности,Промышленная безопасность,Экологическая безопасность,Взаимодействие с разрешительными органами,Взаимодействие с надзорными организациями,Деловое общение,Работа с документами",2026-01-28T04:59:48+0300,https://hh.ru/vacancy/129937730,экология промышленная
129937352,"Инженер по охране труда, промышленной и экологической безопасности",100000,,RUR,between1And3,fullDay,full,Нерюнгри,МУП Переработчик,"Инженер по охране труда и технике безопасности, инженер-эколог","Экологическая безопасность,Охрана труда и техника безопасности,Ведение документации,Взаимодействие с контрольными органами,Деловая переписка,Документооборот",2026-01-28T04:00:43+0300,https://hh.ru/vacancy/129937352,экология промышленная
129750385,Инженер по охране окружающей среды (эколог),88500,,RUR,between1And3,fullDay,full,Москва,Московский метрополитен,"Инженер по охране труда и технике безопасности, инженер-эколог",,2026-01-22T11:53:50+0300,https://hh.ru/vacancy/129750385,экология промышленная
129310797,"Начальник отдела охраны труда, экологии, промышленной и пожарной безопасности (г. Якутск)",,,,moreThan6,fullDay,full,Якутск,ТЭК Мосэнерго,"Инженер по охране труда и технике безопасности, инженер-эколог",,2026-01-16T16:40:20+0300,https://hh.ru/vacancy/129310797,экология промышленная
129310798,"Начальник отдела охраны труда, экологии, промышленной и пожарной безопасности (г. Якутск)",,,,moreThan6,fullDay,full,Омск,ТЭК Мосэнерго,"Инженер по охране труда и технике безопасности, инженер-эколог",,2026-01-16T16:40:20+0300,https://hh.ru/vacancy/129310798,экология промышленная
129310799,"Начальник отдела охраны труда, экологии, промышленной и пожарной безопасности (г. Якутск)",,,,moreThan6,fullDay,full,Тюмень,ТЭК Мосэнерго,"Инженер по охране труда и технике безопасности, инженер-эколог",,2026-01-16T16:40:20+0300,https://hh.ru/vacancy/129310799,экология промышленная
129379318,Промышленный альпинист,150000,,RUR,between1And3,fullDay,full,Москва,ПромАльпЛидер,Другое,"Работа в команде,соблюдение сроков,работы на высоте,Кровельные работы,лакокрасочные работы,Организаторские навыки,умение работать в условиях многозадачности,Стремление,Планирование и организация рабочего процесса,Строительно-отделочные работы,Капитальный ремонт,Строительство,Штукатурные работы,Малярные работы,строительно-монтажные работы,Ремонтные работы,Монтаж оборудования,Производство строительно-монтажных работ",2026-01-13T17:15:13+0300,https://hh.ru/vacancy/129379318,экология промышленная
122540141,Специалист по экологии,55000,,RUR,between1And3,fullDay,full,Люберцы  (Московская область),ГКУ МО Московская областная противопожарно-спасательная служба,Другое,"Обучение и развитие,Экологическая безопасность",2026-01-14T11:01:31+0300,https://hh.ru/vacancy/122540141,экология промышленная
129725324,Специалист по промышленной безопасности,100000,,RUR,between1And3,fullDay,full,Киров (Кировская область),ЦОТЭБ,Специалист по информационной безопасности,,2026-01-21T17:44:01+0300,https://hh.ru/vacancy/129725324,экология промышленная
129440843,Ведущий инженер-эколог,110000,130000,RUR,between1And3,fullDay,full,Зеленоград,Газпром трансгаз Москва,"Инженер по охране труда и технике безопасности, инженер-эколог","Экологическая безопасность,Навыки составления отчетности",2026-01-14T20:49:14+0300,https://hh.ru/vacancy/129440843,экология промышленная
129271533,Менеджер по продажам ДПО,150000,,RUR,between1And3,fullDay,full,Москва,Первая Промышленная Академия,"Менеджер по продажам, менеджер по работе с клиентами","Активные продажи,Телефонные переговоры,Деловое общение,Деловая переписка,Консультирование клиентов,Консультативные продажи,Холодные продажи,Пассивные продажи,Построение воронки продаж,Подготовка коммерческих предложений,Планирование продаж",2026-02-08T10:05:19+0300,https://hh.ru/vacancy/129271533,экология промышленная
129392377,"Ведущий специалист в области охраны труда, промышленной безопасности и экологии",67800,,RUR,between3And6,fullDay,full,Выборг,Первая нерудная компания,"Инженер по охране труда и технике безопасности, инженер-эколог",,2026-01-14T07:59:44+0300,https://hh.ru/vacancy/129392377,экология промышленная
129139390,Инженер по охране окружающей среды и промышленной безопасности,48000,64800,RUR,between1And3,fullDay,full,Батайск,Батайское,"Инженер по охране труда и технике безопасности, инженер-эколог","Экологическая безопасность,Промышленная безопасность,Согласование договоров,Многозадачность,Пользователь ПК,Взаимодействие с государственными контролирующими органами,охрана окружающей среды",2026-01-15T10:30:17+0300,https://hh.ru/vacancy/129139390,экология промышленная
129975418,Инженер 1 категории испытательной лаборатории ( промышленных выбросов и физических факторов),90000,,RUR,between1And3,fullDay,full,Санкт-Петербург,ФГБУ ЦЛАТИ по СЗФО,"Инженер по охране труда и технике безопасности, инженер-эколог","Проведение испытаний,Обработка результатов испытаний,Полевые работы",2026-01-28T18:05:36+0300,https://hh.ru/vacancy/129975418,экология промышленная
129845749,Ведущий специалист охраны труда и промышленной безопасности,80000,,RUR,between3And6,fullDay,full,Магнитогорск,ЖДС-Инжиниринг,"Инженер по охране труда и технике безопасности, инженер-эколог","Организаторские навыки,Обучение персонала,Аттестация по ОТ и ПБ,Ответственность,Проведение инструктажей",2026-01-26T06:19:42+0300,https://hh.ru/vacancy/129845749,экология промышленная
129268122,"Специалист по охране труда, экологии, пожарной и промышленной безопасности",90000,,RUR,between3And6,fullDay,full,Якутск,РИА Строй,"Инженер по охране труда и технике безопасности, инженер-эколог",,2026-01-12T09:32:59+0300,https://hh.ru/vacancy/129268122,экология промышленная
122450458,Инженер по промышленной безопасности,,,,between3And6,fullDay,full,Вольск,Цементум Центр,"Инженер по охране труда и технике безопасности, инженер-эколог",,2026-01-21T08:45:33+0300,https://hh.ru/vacancy/122450458,экология промышленная
129255144,"Специалист по охране труда, экологии, промышленной и пожарной безопасности",,100000,RUR,between3And6,fullDay,full,Красноярск,Геркулес-Сибирь,"Инженер по охране труда и технике безопасности, инженер-эколог","Охрана труда и техника безопасности,Пожарная безопасность,Промышленная безопасность,Вводный инструктаж по охране труда и технике безопасности",2026-01-12T05:02:28+0300,https://hh.ru/vacancy/129255144,экология промышленная
129673726,Специалист по промышленной безопасности,100000,,RUR,between1And3,fullDay,full,Ростов-на-Дону,ЦОТЭБ,Специалист по информационной безопасности,,2026-01-20T18:21:49+0300,https://hh.ru/vacancy/129673726,экология промышленная
127860620,Инженер-эколог (25),58000,,RUR,between1And3,fullDay,full,Тула,НПО Стрела,"Инженер по охране труда и технике безопасности, инженер-эколог","Экологическая безопасность,Работа с документами,Подготовка отчетов,Точность и внимательность к деталям",2026-01-13T09:17:50+0300,https://hh.ru/vacancy/127860620,экология промышленная
127576344,Специалист по охране труда и экологии,75000,80000,RUR,between1And3,fullDay,full,Кириши,ГЭХ Теплоэнергоремонт,"Инженер по охране труда и технике безопасности, инженер-эколог","Пользователь ПК,Умение работать в коллективе,Опыт практической работы, в области охраны труда, экологии не менее 3 лет,обеспечение подготовки работников в области охраны труда, сбор, обработка и передача информации по в,обеспечение снижения уровней профессиональных рисков с учетом условий труда, обеспечение контроля за,обеспечение расследования и учета несчастных случаев на производстве и профессиональных заболеваний,",2026-01-21T12:01:33+0300,https://hh.ru/vacancy/127576344,экология промышленная
